-104,1954,-706,-631,17,552
-78,1949,-684,-583,505,390
-77,1951,-665,-690,313,271
-94,1945,-656,-754,630,250
-126,1938,-671,-414,96,296
-124,1937,-687,284,-324,240
-107,1946,-697,1033,-161,89
-114,1966,-712,1040,73,61
-117,1980,-734,18,-417,197
-89,1965,-729,-354,-113,143
-60,1937,-707,263,250,-17
-49,1924,-693,1308,309,-87
-62,1933,-707,1578,478,-157
-87,1941,-729,1151,556,-176
-98,1946,-741,303,386,-32
-88,1939,-736,-200,539,27
-82,1923,-727,-303,598,35
-88,1910,-723,-203,422,18
-94,1910,-725,-71,288,12
-106,1925,-724,-389,195,33
-117,1926,-719,-263,72,147
-111,1924,-713,-38,-216,245
-94,1926,-713,-29,-189,257
-87,1925,-718,246,-299,212
-81,1930,-722,424,-146,184
-83,1936,-732,81,-143,138
-87,1942,-735,-182,91,148
-90,1947,-739,-576,-111,191
-82,1946,-729,-646,96,133
-78,1936,-722,-256,96,131
-81,1938,-727,-224,234,23
-86,1936,-730,-298,145,-47
-95,1930,-724,-75,93,27
-101,1928,-725,22,13,112
-105,1932,-725,-225,-73,197
-105,1936,-717,-496,-39,210
-96,1932,-715,-629,-122,149
-89,1925,-705,-498,-68,92
-84,1927,-695,-336,-86,-22
-85,1930,-686,53,164,10
-100,1924,-697,671,-65,93
-93,1925,-716,705,6,47
-78,1936,-727,328,50,-76
-71,1943,-728,97,109,-132
-71,1937,-724,171,380,-145
-78,1935,-728,97,449,-113
-88,1938,-738,-196,499,-50
-101,1934,-739,-312,325,56
-101,1928,-736,-448,233,95
-100,1922,-738,-362,204,84
-105,1925,-739,-358,78,112
-108,1923,-737,-516,-429,246
-94,1917,-724,-220,33,372
-100,1919,-735,171,-96,269
-108,1923,-731,360,-121,169
-123,1933,-720,669,-123,332
-121,1946,-720,533,-218,356
-98,1945,-717,161,117,210
-83,1937,-712,-53,336,122
-83,1930,-704,-56,336,74
-94,1932,-698,-19,354,-9
-108,1936,-701,184,394,-44
-119,1942,-707,85,135,5
-122,1941,-709,414,125,-6
-125,1941,-713,379,18,57
-121,1938,-721,269,-243,124
-103,1939,-725,157,-78,88
-99,1942,-730,61,-43,6
-105,1937,-736,-294,-158,43
-110,1929,-737,-488,-269,142
-106,1924,-731,-400,-439,190
-96,1922,-724,-114,-77,101
-106,1919,-734,90,-190,101
-106,1927,-739,10,-20,81
-107,1931,-733,138,-132,154
-92,1936,-732,-314,-14,121
-86,1937,-742,-417,-79,81
-82,1925,-737,-4,101,-85
-88,1924,-731,401,304,-75
-107,1929,-732,300,114,31
-128,1927,-730,403,-211,226
-126,1921,-735,413,-249,155
-114,1922,-743,245,-246,112
-104,1931,-742,-89,-200,152
-108,1930,-730,124,-213,245
-109,1930,-730,148,-232,189
-107,1930,-737,-160,-404,136
-96,1929,-736,-251,-276,114
-96,1930,-737,-375,-263,140
-105,1926,-733,-495,-227,219
-118,1928,-731,-489,-276,258
-126,1929,-735,-601,-640,300
-119,1929,-736,-708,-648,281
-112,1929,-733,-750,-777,252
-111,1927,-723,-604,-642,318
-121,1926,-724,-316,-549,474
-129,1935,-734,-566,-1097,445
-118,1936,-725,-457,-821,500
-114,1942,-725,-551,-739,584
-112,1943,-730,-699,-910,596
-93,1942,-720,-842,-382,510
-86,1949,-713,-895,-121,387
-93,1958,-708,-1369,-99,444
-103,1944,-706,-1374,-52,519
-100,1934,-709,-1149,-74,381
-91,1942,-701,-1091,482,58
-89,1956,-695,-1398,479,-43
-72,1968,-685,-1662,754,-99
-61,1980,-662,-1550,1144,-218
-67,1980,-645,-1407,1375,-265
-89,1976,-637,-1444,1510,-182
-118,1958,-643,-1325,1150,-109
-132,1944,-632,-994,948,-228
-138,1929,-615,-191,748,-337
-140,1927,-608,152,697,-277
-143,1933,-608,421,590,-79
-137,1943,-616,491,299,-66
-119,1947,-619,562,643,-152
-119,1958,-632,162,706,-84
-128,1957,-640,-33,557,-85
-129,1954,-635,289,693,-3
-129,1961,-652,479,552,-72
-131,1959,-663,687,420,-114
-138,1956,-666,866,459,-131
-141,1960,-679,540,322,-128
-137,1961,-687,0,132,-18
-133,1958,-679,-287,184,-6
-128,1958,-662,-455,160,-2
-122,1959,-652,-578,375,68
-126,1954,-653,-680,169,134
-132,1938,-656,-142,-57,124
-138,1937,-657,23,-16,45
-145,1940,-659,97,-164,16
-143,1941,-653,220,-119,101
-143,1939,-656,536,-450,255
-136,1941,-661,693,-390,289
-131,1950,-676,275,-516,230
-124,1956,-680,-138,-417,240
-118,1952,-672,15,-490,270
-114,1950,-659,136,-360,283
-121,1952,-664,120,-303,355
-133,1951,-678,40,-742,425
-121,1949,-680,210,-503,403
-111,1961,-682,-163,-309,287
-110,1963,-683,-215,-541,261
-98,1957,-660,-64,-159,335
-101,1958,-662,-126,3,401
-106,1967,-664,-689,-170,379
-106,1957,-658,-461,88,340
-109,1949,-664,-361,-40,212
-107,1958,-668,-645,-7,103
-106,1958,-656,-362,206,135
-104,1961,-656,-228,258,144
-103,1964,-656,-360,329,110
-106,1964,-655,-442,465,73
-114,1962,-654,-532,340,56
-115,1960,-650,-669,500,36
-115,1960,-644,-701,531,10
-119,1963,-639,-733,500,36
-121,1958,-635,-724,459,57
-121,1955,-635,-681,455,51
-123,1955,-633,-995,401,21
-129,1944,-626,-634,321,103
-136,1939,-626,-101,87,199
-133,1941,-626,230,214,130
-126,1945,-626,342,110,179
-116,1954,-630,398,368,251
-118,1958,-646,282,174,282
-121,1960,-652,37,226,301
-123,1967,-646,-230,156,329
-117,1964,-642,-277,212,359
-110,1957,-631,-81,364,290
-114,1958,-625,66,422,199
-122,1970,-633,-429,368,228
-130,1974,-635,-686,173,264
-127,1968,-629,-505,186,275
-124,1969,-621,-470,236,209
-128,1965,-620,-285,212,175
-131,1965,-616,-97,81,185
-132,1965,-612,75,76,186
-129,1968,-611,180,96,196
-129,1964,-619,393,-8,248
-125,1960,-627,758,-60,209
-117,1964,-637,703,35,135
-115,1970,-646,461,-146,161
-111,1968,-643,635,208,257
-117,1968,-648,723,-27,333
-108,1969,-661,196,-51,358
-98,1968,-661,-213,23,421
-91,1963,-658,-142,68,336
-94,1952,-660,-1,-1,273
-102,1947,-653,395,85,300
-108,1956,-655,617,-218,354
-90,1957,-668,216,-240,355
