289,1766,-1077,410,658,-65
288,1769,-1080,520,464,-92
295,1780,-1063,164,-137,-70
296,1786,-1035,-33,1185,-92
261,1762,-1076,442,-723,87
285,1762,-1098,408,-339,-133
318,1772,-1095,277,1105,-174
300,1771,-1091,367,234,103
281,1780,-1072,62,717,42
271,1770,-1068,229,-583,6
286,1767,-1085,288,-119,-56
311,1763,-1100,457,53,-61
302,1769,-1095,433,730,49
285,1774,-1072,296,474,20
271,1771,-1076,49,535,-19
277,1761,-1086,578,-528,-72
309,1771,-1091,550,826,-35
315,1764,-1121,957,967,75
296,1764,-1152,1158,429,83
295,1774,-1122,943,750,75
299,1772,-1110,747,715,74
308,1762,-1099,895,526,153
315,1760,-1085,761,978,97
302,1767,-1077,589,233,-35
289,1765,-1049,81,415,-18
285,1749,-1040,175,-683,24
320,1748,-1051,-8,-70,-106
339,1757,-1071,-10,1505,-36
300,1742,-1101,420,269,-6
294,1749,-1098,504,-225,-161
322,1764,-1080,47,815,-102
315,1757,-1096,-48,718,85
300,1747,-1111,266,-142,-111
313,1750,-1139,298,-457,-62
331,1754,-1165,71,920,-5
317,1757,-1147,21,623,-129
280,1764,-1132,-206,53,33
267,1753,-1119,-65,-996,79
302,1750,-1121,86,-237,-17
339,1750,-1113,72,946,-88
330,1750,-1077,-18,738,-68
313,1757,-1057,-53,291,-28
312,1752,-1068,-166,12,-120
326,1752,-1077,167,308,-194
331,1750,-1086,259,441,-81
329,1745,-1090,221,639,-87
320,1758,-1087,-157,193,-86
321,1762,-1065,30,449,-174
317,1758,-1068,245,244,-174
314,1753,-1107,109,306,-240
310,1755,-1128,155,269,-211
313,1764,-1104,207,932,-165
307,1757,-1092,188,358,-103
304,1764,-1086,-207,-328,-113
300,1759,-1093,-155,204,-102
294,1755,-1095,209,2,-182
308,1754,-1111,392,254,-118
309,1762,-1115,-23,435,-166
302,1763,-1093,115,264,-99
306,1764,-1095,68,671,-110
311,1754,-1088,139,676,-89
304,1753,-1084,80,35,-191
305,1759,-1084,-52,230,-75
315,1765,-1084,-15,669,-94
317,1763,-1087,20,329,-100
324,1768,-1079,-13,765,-131
311,1762,-1098,-3,630,-195
296,1749,-1118,381,404,-189
303,1764,-1129,168,66,-79
325,1772,-1089,77,809,-56
314,1770,-1088,-211,1060,-53
275,1760,-1110,-152,-628,-73
280,1754,-1120,182,-893,-119
323,1768,-1097,135,533,-99
338,1769,-1063,11,1337,-23
315,1763,-1065,-26,394,-64
296,1762,-1076,-170,-202,-74
299,1757,-1072,300,-136,-68
319,1767,-1073,166,212,-66
330,1765,-1051,-8,1157,-26
307,1763,-1069,-3,201,-73
297,1763,-1078,301,-361,-57
317,1770,-1078,161,554,-65
319,1765,-1082,178,-97,17
314,1759,-1088,185,-339,-71
322,1772,-1076,112,414,-77
325,1765,-1090,3,827,-79
298,1755,-1102,255,-57,9
295,1770,-1104,95,-312,-49
308,1777,-1072,-19,-72,-14
308,1762,-1069,141,-21,-80
321,1764,-1084,147,167,-79
330,1766,-1090,23,710,-135
307,1771,-1094,90,174,-115
292,1762,-1089,275,47,-69
306,1761,-1095,235,-452,-109
334,1770,-1066,145,979,-147
318,1773,-1077,-125,752,38
282,1772,-1085,128,-702,-82
277,1763,-1086,102,-1159,-93
310,1760,-1069,101,-640,-39
345,1766,-1060,3,1149,-90
338,1763,-1057,108,619,-66
320,1763,-1064,46,407,-207
312,1763,-1057,175,20,-197
316,1768,-1052,18,531,-191
317,1768,-1061,23,465,-195
314,1772,-1074,-120,850,-242
302,1761,-1098,184,100,-163
300,1762,-1110,259,523,-188
305,1769,-1088,434,49,-214
322,1776,-1073,-118,621,-200
313,1765,-1061,111,601,-113
284,1765,-1081,161,294,-103
269,1777,-1087,127,-789,-85
296,1768,-1067,302,43,-185
313,1776,-1064,-392,395,-47
298,1773,-1037,255,808,18
265,1772,-1082,146,-406,-53
276,1773,-1095,151,-717,-45
304,1776,-1086,132,198,-61
296,1777,-1084,-60,19,51
280,1770,-1072,247,-277,-28
290,1767,-1080,348,-442,0
316,1780,-1079,-106,612,-89
309,1772,-1091,53,319,-18
291,1758,-1099,421,-405,-68
298,1769,-1095,68,-18,6
308,1783,-1065,-21,828,-64
293,1773,-1066,-39,-53,58
299,1766,-1082,70,195,-49
314,1769,-1073,67,814,-33
303,1766,-1070,123,-32,-2
297,1773,-1054,310,256,-108
299,1775,-1062,69,188,-60
298,1767,-1063,185,353,-64
303,1768,-1066,162,56,-4
318,1772,-1057,93,240,-48
319,1776,-1053,150,710,-11
291,1768,-1065,205,315,-91
277,1770,-1086,41,-62,-7
290,1772,-1069,159,213,-22
308,1769,-1067,462,-145,-44
329,1777,-1068,262,1227,-152
305,1774,-1074,303,270,-26
301,1771,-1078,110,263,25
301,1766,-1070,162,461,-34
300,1774,-1080,190,-201,-18
308,1767,-1079,305,173,-44
313,1769,-1084,87,664,-94
314,1768,-1079,288,551,-93
314,1773,-1078,3,311,-75
309,1773,-1068,-136,81,-78
303,1767,-1075,99,784,-131
291,1766,-1087,431,-591,-4
313,1770,-1074,280,200,-130
322,1777,-1056,37,332,-5
310,1773,-1045,-111,557,-44
291,1768,-1064,174,-672,-85
313,1767,-1070,476,433,-150
321,1765,-1077,291,501,-86
316,1768,-1079,91,17,-21
311,1780,-1057,16,513,-135
297,1777,-1070,18,-82,1
296,1765,-1074,232,-312,-129
314,1760,-1086,487,304,-80
326,1768,-1084,325,785,-180
321,1781,-1065,-108,609,-163
303,1768,-1075,73,560,-92
277,1767,-1081,484,-597,-100
295,1774,-1092,64,185,-177
316,1767,-1067,82,830,-207
320,1766,-1071,86,721,-91
304,1775,-1062,79,30,-126
295,1778,-1053,72,992,-125
272,1764,-1073,91,-460,-90
276,1766,-1071,285,-799,-89
319,1777,-1064,102,701,-108
320,1773,-1049,112,1118,45
300,1769,-1067,294,309,-143
289,1776,-1073,162,61,-75
283,1771,-1074,211,-45,-22
292,1769,-1082,140,-29,-54
310,1772,-1083,27,-192,-122
330,1770,-1065,93,1427,-112
302,1766,-1076,249,408,-3
282,1768,-1078,253,-328,-89
303,1780,-1079,-147,-274,-77
327,1763,-1065,203,620,-136
317,1767,-1096,189,528,-78
306,1781,-1071,-2,578,-145
298,1775,-1062,-2,-70,-46
295,1771,-1072,133,132,-76
293,1766,-1098,232,134,-94
297,1769,-1103,152,-71,-127
308,1778,-1070,84,347,-86
318,1776,-1056,35,192,-44
304,1770,-1045,95,590,-31
287,1766,-1061,158,-323,-92
300,1770,-1081,31,-196,-108
321,1770,-1069,181,459,-157
316,1776,-1044,150,664,-109
303,1781,-1044,7,81,-63
302,1773,-1075,145,185,-111
305,1767,-1090,89,-13,-197
312,1772,-1079,259,569,-155
305,1776,-1075,67,355,-80
301,1770,-1075,77,-96,-113
315,1777,-1068,113,479,-201
312,1779,-1074,28,511,-88
285,1769,-1085,192,497,-78
275,1765,-1091,255,-993,-191
314,1782,-1060,42,680,-213
316,1782,-1047,-59,1116,-78
285,1765,-1053,167,512,-82
280,1775,-1071,235,-238,-181
300,1774,-1060,191,47,-187
308,1777,-1050,127,1403,-90
288,1775,-1039,-7,-174,-77
286,1783,-1037,-21,-9,-100
282,1782,-1071,227,-281,-32
296,1772,-1077,539,110,-93
311,1774,-1067,52,148,-108
308,1774,-1049,15,357,40
293,1776,-1054,78,-33,24
286,1775,-1064,221,387,-191
286,1770,-1075,443,-352,-41
302,1776,-1076,105,102,-143
308,1777,-1068,-78,923,-56
293,1769,-1063,348,249,-22
292,1774,-1064,304,113,-147
297,1783,-1082,-120,151,-48
289,1773,-1075,118,485,1
272,1774,-1067,197,-447,-36
287,1779,-1055,90,-164,-92
318,1777,-1056,78,557,-78
306,1774,-1068,44,489,106
281,1771,-1079,319,-336,-97
294,1783,-1071,257,319,-61
308,1781,-1053,88,525,-60
295,1781,-1054,75,38,-8
280,1770,-1084,213,-140,-23
288,1764,-1099,498,-278,-101
311,1777,-1087,263,999,-87
307,1779,-1066,73,765,-10
289,1778,-1059,40,-91,-86
