-387,1740,-1116,145,362,-113
-381,1738,-1118,212,13,-89
-365,1747,-1118,146,170,-81
-371,1747,-1109,66,306,-41
-391,1744,-1109,150,138,-81
-393,1744,-1108,215,-6,-50
-377,1746,-1113,110,270,-92
-374,1741,-1114,95,323,-160
-370,1740,-1117,47,706,-78
-388,1737,-1100,101,389,-112
-390,1742,-1102,196,208,-134
-381,1741,-1107,73,521,-107
-371,1737,-1098,108,562,-87
-365,1746,-1086,-2,597,-129
-373,1751,-1085,55,603,-144
-382,1750,-1093,231,349,-120
-381,1751,-1104,218,370,-139
-378,1751,-1114,72,466,-129
-391,1747,-1104,50,454,-150
-393,1742,-1097,261,262,-54
-384,1741,-1104,151,375,-97
-377,1745,-1111,157,302,-102
-376,1746,-1103,-34,699,-135
-379,1742,-1098,109,115,-55
-368,1743,-1094,148,652,-100
-375,1743,-1105,217,435,-103
-374,1747,-1102,75,751,-112
-376,1744,-1097,217,427,-129
-369,1751,-1092,196,328,-113
-370,1753,-1086,156,649,-102
-383,1749,-1098,188,648,-84
-391,1747,-1109,129,328,-53
-392,1744,-1111,287,213,-73
-384,1746,-1111,224,286,3
-378,1744,-1110,222,356,-59
-373,1751,-1104,112,276,-42
-366,1753,-1105,200,370,-26
-374,1751,-1104,158,219,-15
-376,1748,-1118,147,205,-33
-376,1745,-1113,128,158,-74
-369,1744,-1105,165,26,-40
-362,1748,-1105,121,292,-32
-368,1744,-1102,208,95,-43
-368,1741,-1104,308,472,-45
-373,1741,-1113,370,178,-57
-364,1743,-1117,303,259,-93
-366,1748,-1117,263,357,-46
-367,1750,-1110,275,368,-90
-376,1743,-1111,339,231,-47
-378,1741,-1117,275,382,-46
-379,1743,-1121,298,189,-81
-364,1745,-1126,260,227,-50
-373,1746,-1115,283,233,-23
-379,1744,-1099,409,32,-53
-366,1744,-1100,242,129,-21
-348,1745,-1103,244,278,-78
-340,1752,-1098,47,289,-92
-346,1750,-1101,125,432,-71
-365,1746,-1113,121,323,-97
-378,1740,-1120,108,175,-100
-382,1738,-1115,223,155,-93
-372,1744,-1119,40,316,-92
-361,1748,-1121,-55,425,-24
-373,1745,-1111,169,234,-66
-385,1746,-1119,121,45,-78
-386,1744,-1123,153,-48,-86
-374,1740,-1118,109,219,-114
-362,1742,-1109,31,321,-46
-359,1745,-1102,114,288,-51
-361,1748,-1102,40,312,-82
-366,1744,-1104,98,252,-60
-368,1740,-1103,255,104,-89
-354,1746,-1109,58,310,-81
-358,1743,-1111,141,422,-129
-363,1745,-1110,120,308,-112
